Regio,Misdrijf,2010,2011,2012,2013
niet in te delen,Ontucht met misbruik van gezag,15,25,25,30
niet in te delen,Seksueel misdrijf (overig),35,40,30,15
niet in te delen,Levensmisdrijf,25,25,15,20
niet in te delen,Vrijheidsbeneming/gijzeling,15,5,5,5
niet in te delen,Mensenhandel,85,85,80,60
niet in te delen,Geweldsmisdrijf (overig),20,15,10,10
niet in te delen,Misdrijven WvSr (overig),50,35,35,35
niet in te delen,Verkeersmisdrijven,690,565,345,310
niet in te delen,5.Verlaten plaats ongeval,430,355,175,175
niet in te delen,5.Rijden onder invloed,190,165,130,95
niet in te delen,5.Rijdentijdens ontzegging,5,10,5,0
niet in te delen,5.Rijdentijdens rijverbod,0,0,0,0
niet in te delen,5.Voeren vals kenteken,35,25,15,25
niet in te delen,5.Joyriding,10,5,5,5
niet in te delen,5.Weigeren blaastest/bloedonderzoek,0,0,0,5
niet in te delen,5.Verkeersmisdrijf (overig),20,10,10,5
niet in te delen,Drugsmisdrijven,65,40,40,15
niet in te delen,6.Harddrugs,30,20,15,5
niet in te delen,6.Softdrugs,35,20,25,10
niet in te delen,(Vuur)wapenmisdrijven,25,25,30,5
niet in te delen,Misdrijven overige wetten,55,25,20,25
niet in te delen,Militair misdrijf,0,0,5,5
niet in te delen,Misdrijf (overig),50,25,15,20
Noord-Brabant,totaal,175280,173010,170220,162165
Noord-Brabant,Vermogensmisdrijven,103140,103740,104785,103250
Noord-Brabant,Diefstal/verduistering en inbraak,97910,98890,99225,98180
Noord-Brabant,Diefstal en inbraak met geweld,1885,1755,1735,1470
Noord-Brabant,Diefstal en inbraak zonder geweld,96025,97130,97490,96710
Noord-Brabant,Bedrog,3155,2695,3095,2645
Noord-Brabant,Oplichting,3080,2615,2995,2545
Noord-Brabant,Flessentrekkerij,40,50,70,70
Noord-Brabant,Bedrog (overig),35,25,30,30
Noord-Brabant,Valsheidsmisdrijf,1045,1160,1400,1285
Noord-Brabant,Muntmisdrijf,160,90,200,270
Noord-Brabant,Valsheid in zegels en merken,20,10,30,15
Noord-Brabant,Valsheid in geschriften,865,1060,1170,1000
Noord-Brabant,Heling,905,835,895,880
Noord-Brabant,Afpersing en afdreiging,110,110,130,165
Noord-Brabant,Bankbreuk,10,15,15,5
Noord-Brabant,Witwassen,10,40,30,95
Noord-Brabant,Vermogensmisdrijf (overig),0,0,0,0
Noord-Brabant, misdr.openb.orde/gezag,26920,25765,23895,20130
Noord-Brabant,Vernieling en beschadiging,22535,21565,19590,16910
Noord-Brabant,Vernieling aan auto,11895,11165,10215,8800
Noord-Brabant,Vernieling aan openbaar gebouw,1270,790,250,200
Noord-Brabant,Vernieling middel openb.vervoer,95,200,175,40
Noord-Brabant,Dierenmishandeling,0,0,0,0
Noord-Brabant,Vernieling,9280,9410,8950,7865
Noord-Brabant,Openbare orde misdrijf,2520,2535,2725,1885
Noord-Brabant,Openlijke geweldpleging,1300,1200,1185,915
Noord-Brabant,Openlijk geweldtegen persoon,1095,1035,1025,810
Noord-Brabant,Openlijk geweldtegen goed,205,165,160,105
Noord-Brabant,Huisvredebreuk,290,355,365,315
Noord-Brabant,Lokaalvredebreuk,100,65,45,65
Noord-Brabant,Computervredebreuk,175,315,785,365
Noord-Brabant,Discriminatie,40,40,25,20
Noord-Brabant,Openbare orde misdrijf (overig),620,560,320,205
Noord-Brabant,Brandstichting/ontploffing,1060,930,885,760
Noord-Brabant,Openbaar gezag misdrijf,800,735,690,575
Noord-Brabant,Niet opvolgen van ambtelijk bevel,560,515,440,350
Noord-Brabant,Wederspannigheid,145,130,140,130
Noord-Brabant,Valse aangifte,50,50,80,70
Noord-Brabant,Verblijf ongewenste vreemdeling,5,0,5,5
Noord-Brabant,Openbaar gezag misdrijf (overig),40,40,30,20
Noord-Brabant,Gewelds- en seksuele misdrijven,15890,15340,15380,13915
Noord-Brabant,Mishandeling,8580,8380,8130,7310
Noord-Brabant,Bedreiging en stalking,5005,4765,4920,4585
Noord-Brabant,Bedreiging,4470,4280,4485,4180
Noord-Brabant,Stalking,530,485,435,405
Noord-Brabant,Seksueel misdrijf,1480,1365,1475,1260
Noord-Brabant,Aanranding,395,325,380,290
Noord-Brabant,Verkrachting,275,270,250,195
Noord-Brabant,Schennis der eerbaarheid,295,270,280,210
Noord-Brabant,Ontucht met minderjarige,135,100,150,140
Noord-Brabant,Pornografie,65,75,75,105
Noord-Brabant,Ontucht met misbruik van gezag,80,90,65,60
Noord-Brabant,Seksueel misdrijf (overig),235,235,270,255
Noord-Brabant,Levensmisdrijf,515,560,535,455
Noord-Brabant,Vrijheidsbeneming/gijzeling,70,55,70,70
Noord-Brabant,Mensenhandel,95,75,90,75
Noord-Brabant,Geweldsmisdrijf (overig),150,140,165,160
Noord-Brabant,Misdrijven WvSr (overig),1430,1615,1635,1545
Noord-Brabant,Verkeersmisdrijven,23280,22465,20195,19305
Noord-Brabant,5.Verlaten plaats ongeval,16545,16115,14265,14275
Noord-Brabant,5.Rijden onder invloed,6060,5765,4960,4315
Noord-Brabant,5.Rijdentijdens ontzegging,280,250,190,190
Noord-Brabant,5.Rijdentijdens rijverbod,10,10,10,5
Noord-Brabant,5.Voeren vals kenteken,105,115,145,125
Noord-Brabant,5.Joyriding,60,50,50,35
Noord-Brabant,5.Weigeren blaastest/bloedonderzoek,45,30,45,40
Noord-Brabant,5.Verkeersmisdrijf (overig),170,125,525,320
Noord-Brabant,Drugsmisdrijven,3080,2770,2850,2665
Noord-Brabant,6.Harddrugs,970,830,1030,960
Noord-Brabant,6.Softdrugs,2110,1940,1825,1705
Noord-Brabant,(Vuur)wapenmisdrijven,925,860,855,845
Noord-Brabant,Misdrijven overige wetten,615,450,615,505
Noord-Brabant,Militair misdrijf,15,15,15,0
Noord-Brabant,Misdrijf (overig),605,435,605,505
Noord-Holland,totaal,231675,232220,221310,217290
Noord-Holland,Vermogensmisdrijven,145550,146940,144785,146610
Noord-Holland,Diefstal/verduistering en inbraak,137025,137500,134700,138775
Noord-Holland,Diefstal en inbraak met geweld,4220,4185,4055,4040
Noord-Holland,Diefstal en inbraak zonder geweld,132805,133315,130650,134735
Noord-Holland,Bedrog,4665,4445,5030,3975
Noord-Holland,Oplichting,4545,4300,4885,3865
Noord-Holland,Flessentrekkerij,80,100,100,90
Noord-Holland,Bedrog (overig),45,45,40,20
Noord-Holland,Valsheidsmisdrijf,2380,3210,3280,2245
Noord-Holland,Muntmisdrijf,230,230,210,235
Noord-Holland,Valsheid in zegels en merken,45,55,60,35
Noord-Holland,Valsheid in geschriften,2100,2925,3010,1975
Noord-Holland,Heling,1170,1420,1395,1230
Noord-Holland,Afpersing en afdreiging,200,225,220,265
Noord-Holland,Bankbreuk,20,40,55,15
Noord-Holland,Witwassen,95,90,105,105
Noord-Holland,Vermogensmisdrijf (overig),0,0,0,0
Noord-Holland, misdr.openb.orde/gezag,32695,31360,26925,24330
Noord-Holland,Vernieling en beschadiging,25265,24175,21720,19975
Noord-Holland,Vernieling aan auto,11795,11155,10020,9610
Noord-Holland,Vernieling aan openbaar gebouw,2050,1380,350,325
Noord-Holland,Vernieling middel openb.vervoer,460,570,590,425
Noord-Holland,Dierenmishandeling,0,0,0,0
Noord-Holland,Vernieling,10965,11070,10760,9620
Noord-Holland,Openbare orde misdrijf,5000,4755,3030,2370
Noord-Holland,Openlijke geweldpleging,1675,1390,1155,980
Noord-Holland,Openlijk geweldtegen persoon,1290,1075,930,800
Noord-Holland,Openlijk geweldtegen goed,385,315,230,180
Noord-Holland,Huisvredebreuk,525,495,495,480
Noord-Holland,Lokaalvredebreuk,135,115,95,75
Noord-Holland,Computervredebreuk,170,325,690,405
Noord-Holland,Discriminatie,145,120,85,80
Noord-Holland,Openbare orde misdrijf (overig),2350,2310,510,350
Noord-Holland,Brandstichting/ontploffing,995,1005,885,750
Noord-Holland,Openbaar gezag misdrijf,1435,1425,1290,1230
Noord-Holland,Niet opvolgen van ambtelijk bevel,1045,1085,910,900
Noord-Holland,Wederspannigheid,250,225,255,205
Noord-Holland,Valse aangifte,75,65,85,75
Noord-Holland,Verblijf ongewenste vreemdeling,10,0,10,15
Noord-Holland,Openbaar gezag misdrijf (overig),55,50,25,40
Noord-Holland,Gewelds- en seksuele misdrijven,20910,20860,19955,18810
Noord-Holland,Mishandeling,11205,11205,10700,9890
Noord-Holland,Bedreiging en stalking,7350,7235,6915,6775
Noord-Holland,Bedreiging,6660,6605,6280,6135
Noord-Holland,Stalking,690,630,635,640
Noord-Holland,Seksueel misdrijf,1135,1230,1215,1135
Noord-Holland,Aanranding,360,390,310,325
Noord-Holland,Verkrachting,175,220,195,170
Noord-Holland,Schennis der eerbaarheid,215,205,275,235
Noord-Holland,Ontucht met minderjarige,90,145,125,135
Noord-Holland,Pornografie,90,60,105,100
Noord-Holland,Ontucht met misbruik van gezag,60,65,65,60
Noord-Holland,Seksueel misdrijf (overig),140,145,140,105
Noord-Holland,Levensmisdrijf,770,740,690,640
Noord-Holland,Vrijheidsbeneming/gijzeling,155,115,110,110
Noord-Holland,Mensenhandel,125,130,135,100
Noord-Holland,Geweldsmisdrijf (overig),175,205,190,160
Noord-Holland,Misdrijven WvSr (overig),2030,2130,2005,1865
Noord-Holland,Verkeersmisdrijven,24825,24930,21420,20110
Noord-Holland,5.Verlaten plaats ongeval,15010,15045,13040,13110
Noord-Holland,5.Rijden onder invloed,8920,9055,7625,6285
Noord-Holland,5.Rijdentijdens ontzegging,485,415,265,295
Noord-Holland,5.Rijdentijdens rijverbod,20,30,30,25
Noord-Holland,5.Voeren vals kenteken,110,115,100,80
Noord-Holland,5.Joyriding,50,65,50,65
Noord-Holland,5.Weigeren blaastest/bloedonderzoek,40,65,50,55
Noord-Holland,5.Verkeersmisdrijf (overig),190,140,260,200
Noord-Holland,Drugsmisdrijven,3485,3615,3690,3425
Noord-Holland,6.Harddrugs,2500,2350,2455,2260
Noord-Holland,6.Softdrugs,990,1265,1235,1165
Noord-Holland,(Vuur)wapenmisdrijven,1480,1860,1855,1545
Noord-Holland,Misdrijven overige wetten,700,530,670,595
Noord-Holland,Militair misdrijf,10,5,10,5
Noord-Holland,Misdrijf (overig),690,525,660,585
Overijssel,totaal,63015,63600,62370,60075
Overijssel,Vermogensmisdrijven,35870,36245,36705,37335
Overijssel,Diefstal/verduistering en inbraak,33520,33915,34210,35265
Overijssel,Diefstal en inbraak met geweld,540,445,585,405
Overijssel,Diefstal en inbraak zonder geweld,32985,33470,33625,34855
Overijssel,Bedrog,1700,1590,1790,1430
Overijssel,Oplichting,1630,1500,1725,1375
Overijssel,Flessentrekkerij,50,70,50,45
Overijssel,Bedrog (overig),20,15,15,10
Overijssel,Valsheidsmisdrijf,365,440,415,335
Overijssel,Muntmisdrijf,55,45,45,60
Overijssel,Valsheid in zegels en merken,0,5,5,5
Overijssel,Valsheid in geschriften,305,390,360,270
Overijssel,Heling,230,230,225,235
Overijssel,Afpersing en afdreiging,30,40,40,55
Overijssel,Bankbreuk,5,5,10,5
Overijssel,Witwassen,20,30,15,10
Overijssel,Vermogensmisdrijf (overig),0,0,0,0
Overijssel, misdr.openb.orde/gezag,10660,10700,10395,8780
Overijssel,Vernieling en beschadiging,8695,8825,8635,7420
Overijssel,Vernieling aan auto,3495,3655,3535,3045
Overijssel,Vernieling aan openbaar gebouw,880,670,265,235
Overijssel,Vernieling middel openb.vervoer,50,80,90,40
Overijssel,Dierenmishandeling,0,0,0,0
Overijssel,Vernieling,4275,4415,4740,4100
Overijssel,Openbare orde misdrijf,1275,1315,1110,825
Overijssel,Openlijke geweldpleging,390,390,330,275
Overijssel,Openlijk geweldtegen persoon,310,320,255,235
Overijssel,Openlijk geweldtegen goed,80,70,75,40
Overijssel,Huisvredebreuk,145,185,180,170
Overijssel,Lokaalvredebreuk,45,35,45,25
Overijssel,Computervredebreuk,80,175,400,265
Overijssel,Discriminatie,25,25,10,25
Overijssel,Openbare orde misdrijf (overig),590,505,145,65
Overijssel,Brandstichting/ontploffing,425,335,380,350
Overijssel,Openbaar gezag misdrijf,265,225,270,185
Overijssel,Niet opvolgen van ambtelijk bevel,195,145,165,80
Overijssel,Wederspannigheid,45,35,65,55
Overijssel,Valse aangifte,15,30,20,35
Overijssel,Verblijf ongewenste vreemdeling,0,0,0,0
Overijssel,Openbaar gezag misdrijf (overig),15,15,20,15
Overijssel,Gewelds- en seksuele misdrijven,6510,6495,6290,5720
Overijssel,Mishandeling,3555,3555,3470,3070
Overijssel,Bedreiging en stalking,2005,2090,2025,1885
Overijssel,Bedreiging,1830,1885,1845,1690
Overijssel,Stalking,175,205,180,195
Overijssel,Seksueel misdrijf,620,530,470,455
Overijssel,Aanranding,145,110,85,105
Overijssel,Verkrachting,75,80,60,60
Overijssel,Schennis der eerbaarheid,160,135,130,110
Overijssel,Ontucht met minderjarige,75,45,40,55
Overijssel,Pornografie,20,25,20,25
Overijssel,Ontucht met misbruik van gezag,50,35,25,35
Overijssel,Seksueel misdrijf (overig),100,105,110,65
Overijssel,Levensmisdrijf,210,225,210,210
Overijssel,Vrijheidsbeneming/gijzeling,35,25,35,15
Overijssel,Mensenhandel,30,25,30,25
Overijssel,Geweldsmisdrijf (overig),55,45,50,60
Overijssel,Misdrijven WvSr (overig),580,680,775,665
Overijssel,Verkeersmisdrijven,7730,8060,6845,6320
Overijssel,5.Verlaten plaats ongeval,5180,5435,4980,4805
Overijssel,5.Rijden onder invloed,2280,2355,1625,1360
Overijssel,5.Rijdentijdens ontzegging,105,75,35,30
Overijssel,5.Rijdentijdens rijverbod,5,5,5,0
Overijssel,5.Voeren vals kenteken,50,80,50,30
Overijssel,5.Joyriding,25,20,20,15
Overijssel,5.Weigeren blaastest/bloedonderzoek,25,25,20,10
Overijssel,5.Verkeersmisdrijf (overig),60,70,110,65
Overijssel,Drugsmisdrijven,840,760,725,700
Overijssel,6.Harddrugs,350,265,245,265
Overijssel,6.Softdrugs,495,495,480,435
Overijssel,(Vuur)wapenmisdrijven,355,295,320,330
Overijssel,Misdrijven overige wetten,460,360,320,230
Overijssel,Militair misdrijf,5,0,0,0
Overijssel,Misdrijf (overig),455,360,320,230
Regio,misdrijf,2010,2011,2012,2013
Utrecht,totaal,89205,85430,80745,78015
Utrecht,Vermogensmisdrijven,57760,54710,53075,51890
Utrecht,Diefstal/verduistering en inbraak,54995,52020,50015,49180
Utrecht,Diefstal en inbraak met geweld,1045,935,890,790
Utrecht,Diefstal en inbraak zonder geweld,53950,51085,49125,48390
Utrecht,Bedrog,1540,1320,1560,1350
Utrecht,Oplichting,1495,1290,1520,1310
Utrecht,Flessentrekkerij,25,15,25,30
Utrecht,Bedrog (overig),20,20,10,10
Utrecht,Valsheidsmisdrijf,580,695,800,635
Utrecht,Muntmisdrijf,80,105,85,130
Utrecht,Valsheid in zegels en merken,10,10,10,10
Utrecht,Valsheid in geschriften,485,585,705,495
Utrecht,Heling,550,550,555,545
Utrecht,Afpersing en afdreiging,80,90,75,120
Utrecht,Bankbreuk,5,0,0,10
Utrecht,Witwassen,10,30,70,60
Utrecht,Vermogensmisdrijf (overig),0,0,0,0
Utrecht, misdr.openb.orde/gezag,12865,12210,10925,9715
Utrecht,Vernieling en beschadiging,10610,9805,8665,7795
Utrecht,Vernieling aan auto,5020,4540,3945,3845
Utrecht,Vernieling aan openbaar gebouw,880,605,120,135
Utrecht,Vernieling middel openb.vervoer,125,140,185,35
Utrecht,Dierenmishandeling,0,0,0,0
Utrecht,Vernieling,4580,4520,4415,3780
Utrecht,Openbare orde misdrijf,1410,1600,1620,1270
Utrecht,Openlijke geweldpleging,695,725,620,565
Utrecht,Openlijk geweldtegen persoon,525,575,485,460
Utrecht,Openlijk geweldtegen goed,170,155,135,105
Utrecht,Huisvredebreuk,205,215,215,230
Utrecht,Lokaalvredebreuk,35,30,20,15
Utrecht,Computervredebreuk,70,185,600,340
Utrecht,Discriminatie,35,20,40,25
Utrecht,Openbare orde misdrijf (overig),365,425,130,90
Utrecht,Brandstichting/ontploffing,505,455,380,405
Utrecht,Openbaar gezag misdrijf,340,350,265,245
Utrecht,Niet opvolgen van ambtelijk bevel,235,255,165,140
Utrecht,Wederspannigheid,50,60,50,65
Utrecht,Valse aangifte,35,30,30,35
Utrecht,Verblijf ongewenste vreemdeling,0,0,0,0
Utrecht,Openbaar gezag misdrijf (overig),20,10,20,5
Utrecht,Gewelds- en seksuele misdrijven,6975,6780,6460,5780
Utrecht,Mishandeling,3655,3600,3315,2995
Utrecht,Bedreiging en stalking,2300,2200,2215,2020
Utrecht,Bedreiging,2060,1995,1995,1870
Utrecht,Stalking,240,205,220,145
Utrecht,Seksueel misdrijf,705,595,575,435
Utrecht,Aanranding,225,155,170,100
Utrecht,Verkrachting,100,85,90,60
Utrecht,Schennis der eerbaarheid,110,110,105,105
Utrecht,Ontucht met minderjarige,50,40,60,50
Utrecht,Pornografie,70,40,30,35
Utrecht,Ontucht met misbruik van gezag,40,30,35,25
Utrecht,Seksueel misdrijf (overig),110,130,85,65
Utrecht,Levensmisdrijf,210,255,230,200
Utrecht,Vrijheidsbeneming/gijzeling,30,40,25,35
Utrecht,Mensenhandel,25,25,35,20
Utrecht,Geweldsmisdrijf (overig),55,65,65,70
Utrecht,Misdrijven WvSr (overig),705,860,1015,910
Utrecht,Verkeersmisdrijven,9450,9465,7970,8290
Utrecht,5.Verlaten plaats ongeval,5680,5920,5230,5600
Utrecht,5.Rijden onder invloed,3325,3110,2405,2355
Utrecht,5.Rijdentijdens ontzegging,190,165,100,110
Utrecht,5.Rijdentijdens rijverbod,10,5,5,5
Utrecht,5.Voeren vals kenteken,130,130,95,90
Utrecht,5.Joyriding,20,30,15,25
Utrecht,5.Weigeren blaastest/bloedonderzoek,20,35,20,15
Utrecht,5.Verkeersmisdrijf (overig),75,70,100,95
Utrecht,Drugsmisdrijven,875,750,780,910
Utrecht,6.Harddrugs,420,310,345,370
Utrecht,6.Softdrugs,455,440,440,540
Utrecht,(Vuur)wapenmisdrijven,345,435,320,340
Utrecht,Misdrijven overige wetten,235,220,200,175
Utrecht,Militair misdrijf,5,0,5,5
Utrecht,Misdrijf (overig),230,220,195,170
Zeeland,totaal,22240,22345,20740,18880
Zeeland,Vermogensmisdrijven,11210,11170,10500,9740
Zeeland,Diefstal/verduistering en inbraak,10480,10505,9755,9135
Zeeland,Diefstal en inbraak met geweld,235,175,185,180
Zeeland,Diefstal en inbraak zonder geweld,10245,10330,9570,8955
Zeeland,Bedrog,550,445,510,390
Zeeland,Oplichting,535,425,500,380
Zeeland,Flessentrekkerij,10,15,10,10
Zeeland,Bedrog (overig),5,10,5,0
Zeeland,Valsheidsmisdrijf,120,145,155,120
Zeeland,Muntmisdrijf,25,5,10,15
Zeeland,Valsheid in zegels en merken,5,0,0,0
Zeeland,Valsheid in geschriften,85,140,145,100
Zeeland,Heling,45,45,45,60
Zeeland,Afpersing en afdreiging,10,15,25,20
Zeeland,Bankbreuk,0,0,10,0
Zeeland,Witwassen,5,5,5,10
Zeeland,Vermogensmisdrijf (overig),0,0,0,0
Zeeland, misdr.openb.orde/gezag,4420,4365,3820,3320
Zeeland,Vernieling en beschadiging,3860,3750,3265,2785
Zeeland,Vernieling aan auto,1825,1680,1450,1255
Zeeland,Vernieling aan openbaar gebouw,270,195,55,70
Zeeland,Vernieling middel openb.vervoer,25,70,65,20
Zeeland,Dierenmishandeling,0,0,0,0
Zeeland,Vernieling,1740,1805,1695,1435
Zeeland,Openbare orde misdrijf,335,355,325,245
Zeeland,Openlijke geweldpleging,155,150,150,115
Zeeland,Openlijk geweldtegen persoon,120,115,120,90
Zeeland,Openlijk geweldtegen goed,35,40,25,25
Zeeland,Huisvredebreuk,35,50,45,35
Zeeland,Lokaalvredebreuk,10,15,10,10
Zeeland,Computervredebreuk,15,40,75,40
Zeeland,Discriminatie,10,5,5,5
Zeeland,Openbare orde misdrijf (overig),110,85,45,35
Zeeland,Brandstichting/ontploffing,145,170,135,205
Zeeland,Openbaar gezag misdrijf,80,90,95,90
Zeeland,Niet opvolgen van ambtelijk bevel,60,65,65,55
Zeeland,Wederspannigheid,10,10,15,10
Zeeland,Valse aangifte,10,10,10,10
Zeeland,Verblijf ongewenste vreemdeling,0,0,0,5
Zeeland,Openbaar gezag misdrijf (overig),5,5,5,5
Zeeland,Gewelds- en seksuele misdrijven,2285,2505,2550,2290
Zeeland,Mishandeling,1165,1250,1285,1150
Zeeland,Bedreiging en stalking,770,885,910,795
Zeeland,Bedreiging,685,795,810,710
Zeeland,Stalking,80,95,105,80
Zeeland,Seksueel misdrijf,235,255,245,240
Zeeland,Aanranding,50,60,45,35
Zeeland,Verkrachting,45,35,45,40
Zeeland,Schennis der eerbaarheid,55,60,35,35
Zeeland,Ontucht met minderjarige,5,20,30,20
Zeeland,Pornografie,15,10,20,30
Zeeland,Ontucht met misbruik van gezag,20,15,25,20
Zeeland,Seksueel misdrijf (overig),45,55,50,50
Zeeland,Levensmisdrijf,65,80,80,70
Zeeland,Vrijheidsbeneming/gijzeling,15,10,5,10
Zeeland,Mensenhandel,10,5,10,15
Zeeland,Geweldsmisdrijf (overig),30,20,15,15
Zeeland,Misdrijven WvSr (overig),165,200,220,175
Zeeland,Verkeersmisdrijven,3480,3470,2980,2815
Zeeland,5.Verlaten plaats ongeval,1740,1930,1690,1580
Zeeland,5.Rijden onder invloed,1635,1445,1180,1125
Zeeland,5.Rijdentijdens ontzegging,50,40,20,25
Zeeland,5.Rijdentijdens rijverbod,0,5,0,0
Zeeland,5.Voeren vals kenteken,10,20,10,15
Zeeland,5.Joyriding,10,5,5,10
Zeeland,5.Weigeren blaastest/bloedonderzoek,10,5,5,5
Zeeland,5.Verkeersmisdrijf (overig),30,20,70,50
Zeeland,Drugsmisdrijven,450,385,340,325
Zeeland,6.Harddrugs,125,95,105,105
Zeeland,6.Softdrugs,325,290,235,220
Zeeland,(Vuur)wapenmisdrijven,115,150,160,100
Zeeland,Misdrijven overige wetten,115,100,175,115
Zeeland,Militair misdrijf,0,0,0,0
Zeeland,Misdrijf (overig),115,100,175,115
Zuid-Holland,totaal,275740,283740,265150,250365
Zuid-Holland,Vermogensmisdrijven,157490,161270,154830,147160
Zuid-Holland,Diefstal/verduistering en inbraak,147780,151455,144240,137905
Zuid-Holland,Diefstal en inbraak met geweld,4655,4495,4335,3455
Zuid-Holland,Diefstal en inbraak zonder geweld,143120,146960,139910,134455
Zuid-Holland,Bedrog,5235,4785,5365,4510
Zuid-Holland,Oplichting,5095,4630,5245,4360
Zuid-Holland,Flessentrekkerij,80,95,75,105
Zuid-Holland,Bedrog (overig),65,55,45,50
Zuid-Holland,Valsheidsmisdrijf,2625,2945,2985,2375
Zuid-Holland,Muntmisdrijf,365,225,245,240
Zuid-Holland,Valsheid in zegels en merken,50,65,90,85
Zuid-Holland,Valsheid in geschriften,2210,2655,2650,2050
Zuid-Holland,Heling,1420,1635,1720,1740
Zuid-Holland,Afpersing en afdreiging,335,275,315,350
Zuid-Holland,Bankbreuk,10,20,45,40
Zuid-Holland,Witwassen,85,155,165,235
Zuid-Holland,Vermogensmisdrijf (overig),0,0,0,0
Zuid-Holland, misdr.openb.orde/gezag,38920,42095,36420,31930
Zuid-Holland,Vernieling en beschadiging,30695,34605,30200,26605
Zuid-Holland,Vernieling aan auto,14795,15845,13520,12015
Zuid-Holland,Vernieling aan openbaar gebouw,1840,1945,480,405
Zuid-Holland,Vernieling middel openb.vervoer,355,540,415,225
Zuid-Holland,Dierenmishandeling,0,0,0,0
Zuid-Holland,Vernieling,13705,16270,15790,13965
Zuid-Holland,Openbare orde misdrijf,5130,4650,3795,3180
Zuid-Holland,Openlijke geweldpleging,2595,2225,1900,1585
Zuid-Holland,Openlijk geweldtegen persoon,1920,1670,1410,1195
Zuid-Holland,Openlijk geweldtegen goed,675,555,490,395
Zuid-Holland,Huisvredebreuk,500,520,560,630
Zuid-Holland,Lokaalvredebreuk,110,105,100,90
Zuid-Holland,Computervredebreuk,210,295,555,365
Zuid-Holland,Discriminatie,85,40,55,70
Zuid-Holland,Openbare orde misdrijf (overig),1630,1465,630,435
Zuid-Holland,Brandstichting/ontploffing,1500,1500,1250,1070
Zuid-Holland,Openbaar gezag misdrijf,1600,1340,1170,1075
Zuid-Holland,Niet opvolgen van ambtelijk bevel,1020,775,625,500
Zuid-Holland,Wederspannigheid,415,380,370,345
Zuid-Holland,Valse aangifte,105,120,110,150
Zuid-Holland,Verblijf ongewenste vreemdeling,5,0,10,25
Zuid-Holland,Openbaar gezag misdrijf (overig),55,70,55,55
Zuid-Holland,Gewelds- en seksuele misdrijven,27115,26910,26185,24710
Zuid-Holland,Mishandeling,14425,14030,13225,12460
Zuid-Holland,Bedreiging en stalking,8855,8990,9165,8820
Zuid-Holland,Bedreiging,8090,8215,8305,7955
Zuid-Holland,Stalking,765,775,860,860
Zuid-Holland,Seksueel misdrijf,2250,2220,2190,2085
Zuid-Holland,Aanranding,605,535,500,485
Zuid-Holland,Verkrachting,405,370,345,335
Zuid-Holland,Schennis der eerbaarheid,430,440,460,460
Zuid-Holland,Ontucht met minderjarige,265,210,280,230
Zuid-Holland,Pornografie,110,175,175,180
Zuid-Holland,Ontucht met misbruik van gezag,115,115,115,135
Zuid-Holland,Seksueel misdrijf (overig),315,370,315,265
Zuid-Holland,Levensmisdrijf,1050,1055,960,830
Zuid-Holland,Vrijheidsbeneming/gijzeling,165,165,180,135
Zuid-Holland,Mensenhandel,110,180,175,130
Zuid-Holland,Geweldsmisdrijf (overig),260,275,290,250
Zuid-Holland,Misdrijven WvSr (overig),2800,2960,2955,2945
Zuid-Holland,Verkeersmisdrijven,44135,44530,38635,36970
Zuid-Holland,5.Verlaten plaats ongeval,26485,26800,23305,22825
Zuid-Holland,5.Rijden onder invloed,15825,16030,13730,12680
Zuid-Holland,5.Rijdentijdens ontzegging,980,865,565,635
Zuid-Holland,5.Rijdentijdens rijverbod,60,70,80,60
Zuid-Holland,5.Voeren vals kenteken,150,125,160,130
Zuid-Holland,5.Joyriding,75,55,85,75
Zuid-Holland,5.Weigeren blaastest/bloedonderzoek,170,180,130,145
Zuid-Holland,5.Verkeersmisdrijf (overig),390,405,575,420
Zuid-Holland,Drugsmisdrijven,3055,3505,3330,3810
Zuid-Holland,6.Harddrugs,1405,1605,1515,1530
Zuid-Holland,6.Softdrugs,1650,1900,1815,2280
Zuid-Holland,(Vuur)wapenmisdrijven,1525,1850,1770,1735
Zuid-Holland,Misdrijven overige wetten,700,620,1025,1105
Zuid-Holland,Militair misdrijf,0,0,0,0
Zuid-Holland,Misdrijf (overig),700,620,1025,1105
